id,prompt_id,essay,grades
630,34,"['Recentemente acompanhamos a grande repercussão sobre a questão de preservação da Amazônia, que foi questionada perante os grandes incêndios que assolaram a região. Diante disto, Emmanuel Macrom, presidente francês, propôs algo que poderia ajudar: a região amazônica passasse a ser internacional.', 'Mas como isso auxiliaria? Fácil, todos os países poderiam proteger a floresta de qualquer decisão prejudicial à a ela tomada pelo governo brasileiro. Mas isso implicaria também na exploração desses, já que o Brasil perderia a soberania.', 'Num primeiro momento a ideia parece boa, pois ""garantiria"" o cuidado com este bem tão precioso. Mas, pensando um pouco, a área ficaria sob controle de quem? Não causaria certo caos entregar uma parte tão importante de nosso país á nações tão diferentes e com interesses tão distintos o que poderia causar ainda mais exploração? Não seria melhor chegar a uma ""solução nacional""? Uma solução nossa, para resolver aquilo que está acontecendo no nosso país. ', 'Conseguinte a tudo isso, caberia ao Governo Federal e ao Ministério do Meio Ambiente estabelecer leis severas sobre a preservação e reflorestamento da área amazônica, garantindo a sustentabilidade e o domínio brasileiro sobre a ""nossa casa"".']","[160, 120, 120, 120, 120]"
630,34,"['Recentemente acompanhamos a grande repercussão sobre a questão de preservação da Amazônia, que foi questionada perante os grandes incêndios que assolaram a região. Diante disto, Emmanuel Macrom, presidente francês, propôs algo que poderia ajudar: a região amazônica passasse a ser internacional.', 'Mas como isso auxiliaria? Fácil, todos os países poderiam proteger a floresta de qualquer decisão prejudicial à a ela tomada pelo governo brasileiro. Mas isso implicaria também na exploração desses, já que o Brasil perderia a soberania.', 'Num primeiro momento a ideia parece boa, pois ""garantiria"" o cuidado com este bem tão precioso. Mas, pensando um pouco, a área ficaria sob controle de quem? Não causaria certo caos entregar uma parte tão importante de nosso país á nações tão diferentes e com interesses tão distintos o que poderia causar ainda mais exploração? Não seria melhor chegar a uma ""solução nacional""? Uma solução nossa, para resolver aquilo que está acontecendo no nosso país. ', 'Conseguinte a tudo isso, caberia ao Governo Federal e ao Ministério do Meio Ambiente estabelecer leis severas sobre a preservação e reflorestamento da área amazônica, garantindo a sustentabilidade e o domínio brasileiro sobre a ""nossa casa"".']","[120, 120, 120, 120, 80]"
631,34,"['No ano de 2019, a Administração da Aeronaútica e Espaço (NASA), coletou dados que atestam o aumento exponencial das queimadas na Amazônia. Isso foi o suficiente para fortalecer o debate quanto a sua internacionalização que, sem dúvida, revela-se como um atentado à soberania brasileira.', 'O Brasil, apesar de ser um país pobre, é detentor da maior parte da floresta amazônica, região onde há um forte potencial energético, seja por causa dos rios, madeira ou minérios. Por esse motivo, nações desenvolvidas têm grande interesse em internacionalizá-la, não porque preservá-la garantiria o equilíbrio ambiental do planeta, mas puramente por razões econômicas.', 'Além disso, elevar a Amazônia a um status internacional não asseguraria a sua efetiva preservação. Ora, pactos internacionais de proteção ao meio ambiente são constantemente desrespeitados, a exemplo dos Estados Unidos que não assinaram o Protocolo de Kyoto, continuaram a emitir grandes quantidades de CO2 e sequer sofreram retaliações por isso. Diante dessa situação, qual seria a garantia que a maior floresta tropical do mundo estaria salva?', 'Nesse sentido, há algumas alternativas para que ela seja preservada e, ao mesmo tempo, não seja violada a soberania do Estado brasileiro. De início, a forma mais eficiente é a imposição de embargos econômicos aos produtos de origem brasileira, quando houver a comprovação de degradação ambiental. A outra forma é a fiscalização interna, a partir do investimento no IBAMA (Instituto Brasileiro do Meio Ambiente) para poder inspecionar as áreas de reserva legal. Tais medidas, certamente, contribuiriam eficazmente à preservação da Amazônia sem a necessidade de internacionalizá-la.']","[160, 120, 160, 160, 160]"
631,34,"['No ano de 2019, a Administração da Aeronaútica e Espaço (NASA), coletou dados que atestam o aumento exponencial das queimadas na Amazônia. Isso foi o suficiente para fortalecer o debate quanto a sua internacionalização que, sem dúvida, revela-se como um atentado à soberania brasileira.', 'O Brasil, apesar de ser um país pobre, é detentor da maior parte da floresta amazônica, região onde há um forte potencial energético, seja por causa dos rios, madeira ou minérios. Por esse motivo, nações desenvolvidas têm grande interesse em internacionalizá-la, não porque preservá-la garantiria o equilíbrio ambiental do planeta, mas puramente por razões econômicas.', 'Além disso, elevar a Amazônia a um status internacional não asseguraria a sua efetiva preservação. Ora, pactos internacionais de proteção ao meio ambiente são constantemente desrespeitados, a exemplo dos Estados Unidos que não assinaram o Protocolo de Kyoto, continuaram a emitir grandes quantidades de CO2 e sequer sofreram retaliações por isso. Diante dessa situação, qual seria a garantia que a maior floresta tropical do mundo estaria salva?', 'Nesse sentido, há algumas alternativas para que ela seja preservada e, ao mesmo tempo, não seja violada a soberania do Estado brasileiro. De início, a forma mais eficiente é a imposição de embargos econômicos aos produtos de origem brasileira, quando houver a comprovação de degradação ambiental. A outra forma é a fiscalização interna, a partir do investimento no IBAMA (Instituto Brasileiro do Meio Ambiente) para poder inspecionar as áreas de reserva legal. Tais medidas, certamente, contribuiriam eficazmente à preservação da Amazônia sem a necessidade de internacionalizá-la.']","[200, 200, 160, 160, 160]"
631,34,"['No ano de 2019, a Administração da Aeronaútica e Espaço (NASA), coletou dados que atestam o aumento exponencial das queimadas na Amazônia. Isso foi o suficiente para fortalecer o debate quanto a sua internacionalização que, sem dúvida, revela-se como um atentado à soberania brasileira.', 'O Brasil, apesar de ser um país pobre, é detentor da maior parte da floresta amazônica, região onde há um forte potencial energético, seja por causa dos rios, madeira ou minérios. Por esse motivo, nações desenvolvidas têm grande interesse em internacionalizá-la, não porque preservá-la garantiria o equilíbrio ambiental do planeta, mas puramente por razões econômicas.', 'Além disso, elevar a Amazônia a um status internacional não asseguraria a sua efetiva preservação. Ora, pactos internacionais de proteção ao meio ambiente são constantemente desrespeitados, a exemplo dos Estados Unidos que não assinaram o Protocolo de Kyoto, continuaram a emitir grandes quantidades de CO2 e sequer sofreram retaliações por isso. Diante dessa situação, qual seria a garantia que a maior floresta tropical do mundo estaria salva?', 'Nesse sentido, há algumas alternativas para que ela seja preservada e, ao mesmo tempo, não seja violada a soberania do Estado brasileiro. De início, a forma mais eficiente é a imposição de embargos econômicos aos produtos de origem brasileira, quando houver a comprovação de degradação ambiental. A outra forma é a fiscalização interna, a partir do investimento no IBAMA (Instituto Brasileiro do Meio Ambiente) para poder inspecionar as áreas de reserva legal. Tais medidas, certamente, contribuiriam eficazmente à preservação da Amazônia sem a necessidade de internacionalizá-la.']","[200, 160, 200, 200, 160]"
632,34,"['A série ""Aruanas"" narra a história de três mulheres líderes de uma ONG, que lutam pelos direitos de preservação da floresta amazônica.', 'Infelizmente o problema retratado pela série também existe na vida real. Dados mostram que o desmatamento não é um problema recente, que 17% da floresta amazônica desapareceu durante os últimos 50 anos. De acordo com o INPE, em cada 100 incêndios 99 % são de causa criminosa.', 'Vale ressaltar que o território da Amazônia é essencial para controle da temperatura no planeta, e ao serem queimadas essas árvores liberam gás carbônico para a atmosfera o que agrava ainda mais o aquecimento global. Então pode-se afirmar que o problema não é apenas interno, uma vez que todas essas florestas ajudam também a manter o equilíbrio do clima geral.', 'Como resolver essa situação difícil? É preciso que os países vizinhos estejam dispostos a contribuir com o Brasil no combate à queimadas e ao desmatamento ilegal. Toda ajuda é necessária para o reflorestamento da Amazônia já que o Brasil não possui verba suficiente para resolver o problema de forma efetiva. Assim as fiscalizações, o controle de queimadas e a punição a empresas clandestinas que desmatam de forma ilegal vão ser intensificados.']","[160, 120, 160, 160, 120]"
632,34,"['A série ""Aruanas"" narra a história de três mulheres líderes de uma ONG, que lutam pelos direitos de preservação da floresta amazônica.', 'Infelizmente o problema retratado pela série também existe na vida real. Dados mostram que o desmatamento não é um problema recente, que 17% da floresta amazônica desapareceu durante os últimos 50 anos. De acordo com o INPE, em cada 100 incêndios 99 % são de causa criminosa.', 'Vale ressaltar que o território da Amazônia é essencial para controle da temperatura no planeta, e ao serem queimadas essas árvores liberam gás carbônico para a atmosfera o que agrava ainda mais o aquecimento global. Então pode-se afirmar que o problema não é apenas interno, uma vez que todas essas florestas ajudam também a manter o equilíbrio do clima geral.', 'Como resolver essa situação difícil? É preciso que os países vizinhos estejam dispostos a contribuir com o Brasil no combate à queimadas e ao desmatamento ilegal. Toda ajuda é necessária para o reflorestamento da Amazônia já que o Brasil não possui verba suficiente para resolver o problema de forma efetiva. Assim as fiscalizações, o controle de queimadas e a punição a empresas clandestinas que desmatam de forma ilegal vão ser intensificados.']","[200, 40, 40, 120, 40]"
632,34,"['A série ""Aruanas"" narra a história de três mulheres líderes de uma ONG, que lutam pelos direitos de preservação da floresta amazônica.', 'Infelizmente o problema retratado pela série também existe na vida real. Dados mostram que o desmatamento não é um problema recente, que 17% da floresta amazônica desapareceu durante os últimos 50 anos. De acordo com o INPE, em cada 100 incêndios 99 % são de causa criminosa.', 'Vale ressaltar que o território da Amazônia é essencial para controle da temperatura no planeta, e ao serem queimadas essas árvores liberam gás carbônico para a atmosfera o que agrava ainda mais o aquecimento global. Então pode-se afirmar que o problema não é apenas interno, uma vez que todas essas florestas ajudam também a manter o equilíbrio do clima geral.', 'Como resolver essa situação difícil? É preciso que os países vizinhos estejam dispostos a contribuir com o Brasil no combate à queimadas e ao desmatamento ilegal. Toda ajuda é necessária para o reflorestamento da Amazônia já que o Brasil não possui verba suficiente para resolver o problema de forma efetiva. Assim as fiscalizações, o controle de queimadas e a punição a empresas clandestinas que desmatam de forma ilegal vão ser intensificados.']","[120, 120, 120, 120, 80]"
633,34,"['Ao falar sobre a floresta amazônica ela vitima de irresponsabilidade do governo e dos grupos criminoso que explorar de maneira irregular sem o devido processo de sustentabilidade tanto que somos observado diariamente mundo lá fora.', 'inicialmente, a negligencia do governo quando se fala na questão ambiental e tratada de modo relaxada, além disso as legislação já existente não e dada atenção correta que deixa todos preocupados ocorrido dentro do pais revela na qual não estamos fazendo nossa obrigação correta para sua preservação já imaginamos uma floresta sem arvore com rios poluído de metais pesado devido extração de ouro e outros matérias pois é possível se essa medidas não for colocada em prioridade em pouco tempo não teremos essa biodiversidade de características única que países como França alertou não só o brasil como também Colômbia, Bolívia, Peru. levantou uma hipótese sobre a internacionalização, evidente que França tem uma colônia na floresta amazônica localizada na Guiana francesa e maior área protegida não só pelos franceses mas da união europeia são modelo para outras nações.', 'é importante ressaltar que sustentabilidade poderá ser um dos requisito para um pais ser desenvolver economicamente com outra nação diverso acordo comercial uma vez afirmado sinaliza estamos comprimindo as nossa leis interna porque somos os responsável pelo ato que produzimos não podemos terceirizar as nossa responsabilidade.', 'por fim as consequências devastadora de uma politica ambiental obsoletada mostra que mundo tão acompanhado atenciosamente as atitudes tomada teremos muitos desafio para cumprir ser um pais em que possa preservar é crescer de forma sustentável.']","[0, 0, 0, 0, 0]"
633,34,"['Ao falar sobre a floresta amazônica ela vitima de irresponsabilidade do governo e dos grupos criminoso que explorar de maneira irregular sem o devido processo de sustentabilidade tanto que somos observado diariamente mundo lá fora.', 'inicialmente, a negligencia do governo quando se fala na questão ambiental e tratada de modo relaxada, além disso as legislação já existente não e dada atenção correta que deixa todos preocupados ocorrido dentro do pais revela na qual não estamos fazendo nossa obrigação correta para sua preservação já imaginamos uma floresta sem arvore com rios poluído de metais pesado devido extração de ouro e outros matérias pois é possível se essa medidas não for colocada em prioridade em pouco tempo não teremos essa biodiversidade de características única que países como França alertou não só o brasil como também Colômbia, Bolívia, Peru. levantou uma hipótese sobre a internacionalização, evidente que França tem uma colônia na floresta amazônica localizada na Guiana francesa e maior área protegida não só pelos franceses mas da união europeia são modelo para outras nações.', 'é importante ressaltar que sustentabilidade poderá ser um dos requisito para um pais ser desenvolver economicamente com outra nação diverso acordo comercial uma vez afirmado sinaliza estamos comprimindo as nossa leis interna porque somos os responsável pelo ato que produzimos não podemos terceirizar as nossa responsabilidade.', 'por fim as consequências devastadora de uma politica ambiental obsoletada mostra que mundo tão acompanhado atenciosamente as atitudes tomada teremos muitos desafio para cumprir ser um pais em que possa preservar é crescer de forma sustentável.']","[80, 40, 40, 120, 40]"
633,34,"['Ao falar sobre a floresta amazônica ela vitima de irresponsabilidade do governo e dos grupos criminoso que explorar de maneira irregular sem o devido processo de sustentabilidade tanto que somos observado diariamente mundo lá fora.', 'inicialmente, a negligencia do governo quando se fala na questão ambiental e tratada de modo relaxada, além disso as legislação já existente não e dada atenção correta que deixa todos preocupados ocorrido dentro do pais revela na qual não estamos fazendo nossa obrigação correta para sua preservação já imaginamos uma floresta sem arvore com rios poluído de metais pesado devido extração de ouro e outros matérias pois é possível se essa medidas não for colocada em prioridade em pouco tempo não teremos essa biodiversidade de características única que países como França alertou não só o brasil como também Colômbia, Bolívia, Peru. levantou uma hipótese sobre a internacionalização, evidente que França tem uma colônia na floresta amazônica localizada na Guiana francesa e maior área protegida não só pelos franceses mas da união europeia são modelo para outras nações.', 'é importante ressaltar que sustentabilidade poderá ser um dos requisito para um pais ser desenvolver economicamente com outra nação diverso acordo comercial uma vez afirmado sinaliza estamos comprimindo as nossa leis interna porque somos os responsável pelo ato que produzimos não podemos terceirizar as nossa responsabilidade.', 'por fim as consequências devastadora de uma politica ambiental obsoletada mostra que mundo tão acompanhado atenciosamente as atitudes tomada teremos muitos desafio para cumprir ser um pais em que possa preservar é crescer de forma sustentável.']","[80, 120, 120, 80, 0]"
634,34,"['Amazonas, sem ela os dias do brasil estão contados, o presidente jair bolsonaro, devia estar fazendo algo para-lhe mostrar para nos brasileiros, mais eu na verdade ele deve estar brincando com a nossas caras.', 'Mas e ele nao sente o ar pesado de poluição e desmatamento, à amazonas ela é importante para uma parte do planeta, ou melhor ela gera oxigênio limpo e puro e com esse incêndio, muitos estados de outros países vizinhos estão sofrendo com a umidade relativa do ar, à amazonas e bem da sociedade que se importa com a natureza e também com o planeta, mais uma coisa é certa logo esse incêndio ira ser controlado e apagado para a felicidade da nacionalidade brasileira...']","[0, 0, 0, 0, 0]"
634,34,"['Amazonas, sem ela os dias do brasil estão contados, o presidente jair bolsonaro, devia estar fazendo algo para-lhe mostrar para nos brasileiros, mais eu na verdade ele deve estar brincando com a nossas caras.', 'Mas e ele nao sente o ar pesado de poluição e desmatamento, à amazonas ela é importante para uma parte do planeta, ou melhor ela gera oxigênio limpo e puro e com esse incêndio, muitos estados de outros países vizinhos estão sofrendo com a umidade relativa do ar, à amazonas e bem da sociedade que se importa com a natureza e também com o planeta, mais uma coisa é certa logo esse incêndio ira ser controlado e apagado para a felicidade da nacionalidade brasileira...']","[80, 40, 40, 120, 40]"
634,34,"['Amazonas, sem ela os dias do brasil estão contados, o presidente jair bolsonaro, devia estar fazendo algo para-lhe mostrar para nos brasileiros, mais eu na verdade ele deve estar brincando com a nossas caras.', 'Mas e ele nao sente o ar pesado de poluição e desmatamento, à amazonas ela é importante para uma parte do planeta, ou melhor ela gera oxigênio limpo e puro e com esse incêndio, muitos estados de outros países vizinhos estão sofrendo com a umidade relativa do ar, à amazonas e bem da sociedade que se importa com a natureza e também com o planeta, mais uma coisa é certa logo esse incêndio ira ser controlado e apagado para a felicidade da nacionalidade brasileira...']","[40, 40, 40, 40, 0]"
635,35,"['Anos após anos uma vaga de emprego demandar cada vez mais qualificações do empregado, que na maioria das vezes concluíram o curso superior e são incapazes de trabalha nesse ramo e optam por um emprego informal. Esse fenômeno ocorre porque o mercado de trabalho se modifica constantemente de maneira que algumas profissões são extintas pois são ocupadas por maquinas.', 'No filme ""Estrelas além do Tempo"", de 2016, contar a história de três calculadoras humanas, que eram muito requisitadas por centros de pesquisa antes dos surgimentos das modernas calculadoras eletrônicas e dos computadores. No longa-metragem, vemos a personagem Dorothy Vougham que ao saber que a Nasa tinha comprado um novo computador que fazia 24mil cálculos por segundo, o que colocava seu emprego em risco, Dorothy resolveu aprender a programar esse mesmo computador e ensinar suas companheiras.', 'No mercado de trabalho e necessário está sempre se adaptando pois ele e instável fazendo com que algumas profissões sumam enquanto novas apareçam como gestores de mídias sociais.']","[80, 120, 120, 80, 80]"
635,35,"['Anos após anos uma vaga de emprego demandar cada vez mais qualificações do empregado, que na maioria das vezes concluíram o curso superior e são incapazes de trabalha nesse ramo e optam por um emprego informal. Esse fenômeno ocorre porque o mercado de trabalho se modifica constantemente de maneira que algumas profissões são extintas pois são ocupadas por maquinas.', 'No filme ""Estrelas além do Tempo"", de 2016, contar a história de três calculadoras humanas, que eram muito requisitadas por centros de pesquisa antes dos surgimentos das modernas calculadoras eletrônicas e dos computadores. No longa-metragem, vemos a personagem Dorothy Vougham que ao saber que a Nasa tinha comprado um novo computador que fazia 24mil cálculos por segundo, o que colocava seu emprego em risco, Dorothy resolveu aprender a programar esse mesmo computador e ensinar suas companheiras.', 'No mercado de trabalho e necessário está sempre se adaptando pois ele e instável fazendo com que algumas profissões sumam enquanto novas apareçam como gestores de mídias sociais.']","[120, 200, 120, 120, 80]"
635,35,"['Anos após anos uma vaga de emprego demandar cada vez mais qualificações do empregado, que na maioria das vezes concluíram o curso superior e são incapazes de trabalha nesse ramo e optam por um emprego informal. Esse fenômeno ocorre porque o mercado de trabalho se modifica constantemente de maneira que algumas profissões são extintas pois são ocupadas por maquinas.', 'No filme ""Estrelas além do Tempo"", de 2016, contar a história de três calculadoras humanas, que eram muito requisitadas por centros de pesquisa antes dos surgimentos das modernas calculadoras eletrônicas e dos computadores. No longa-metragem, vemos a personagem Dorothy Vougham que ao saber que a Nasa tinha comprado um novo computador que fazia 24mil cálculos por segundo, o que colocava seu emprego em risco, Dorothy resolveu aprender a programar esse mesmo computador e ensinar suas companheiras.', 'No mercado de trabalho e necessário está sempre se adaptando pois ele e instável fazendo com que algumas profissões sumam enquanto novas apareçam como gestores de mídias sociais.']","[80, 80, 80, 120, 0]"
636,35,"['Hoje em dia a taxa de desemprego esta muito alta, isso é fato, mas não acho que seja realmente por falta de oportunidades, mas sim por falta de qualificação, existem muitos desempregados hoje, imagina futuramente! Parte da população hoje não possui ensino superior, o que ja é bem exigido, entre pessoas que tem ensino superior e pessoas que tem uma pós graduação, provavelmente vai contratar a pessoa que tem uma pós graduação.', 'Agora vamos falar do futuro que nós espera. Estamos no século da tecnologia e inovação onde cada vez mais maquinas ocupam o lugar de alguém, não só por falta de qualificação, mas também pela substituição de pessoas por maquinas. Também acho importante destacar que isso não so por deixar uma pessoa desempregada mas também faz com que á empresa economise dinheiro e tempo, sendo assim possa produzir mais.', 'Para finalizar acho importante dizer então que futuramente sem qualificação, o desemprego tenha uma taxa bem mais elevada que atualmente. Espero que as pessoas dê mais valor para os estudos, já que atualmente a taxa de jovens sem estudos é bem alta.']","[80, 80, 40, 40, 40]"
636,35,"['Hoje em dia a taxa de desemprego esta muito alta, isso é fato, mas não acho que seja realmente por falta de oportunidades, mas sim por falta de qualificação, existem muitos desempregados hoje, imagina futuramente! Parte da população hoje não possui ensino superior, o que ja é bem exigido, entre pessoas que tem ensino superior e pessoas que tem uma pós graduação, provavelmente vai contratar a pessoa que tem uma pós graduação.', 'Agora vamos falar do futuro que nós espera. Estamos no século da tecnologia e inovação onde cada vez mais maquinas ocupam o lugar de alguém, não só por falta de qualificação, mas também pela substituição de pessoas por maquinas. Também acho importante destacar que isso não so por deixar uma pessoa desempregada mas também faz com que á empresa economise dinheiro e tempo, sendo assim possa produzir mais.', 'Para finalizar acho importante dizer então que futuramente sem qualificação, o desemprego tenha uma taxa bem mais elevada que atualmente. Espero que as pessoas dê mais valor para os estudos, já que atualmente a taxa de jovens sem estudos é bem alta.']","[120, 120, 80, 120, 120]"
636,35,"['Hoje em dia a taxa de desemprego esta muito alta, isso é fato, mas não acho que seja realmente por falta de oportunidades, mas sim por falta de qualificação, existem muitos desempregados hoje, imagina futuramente! Parte da população hoje não possui ensino superior, o que ja é bem exigido, entre pessoas que tem ensino superior e pessoas que tem uma pós graduação, provavelmente vai contratar a pessoa que tem uma pós graduação.', 'Agora vamos falar do futuro que nós espera. Estamos no século da tecnologia e inovação onde cada vez mais maquinas ocupam o lugar de alguém, não só por falta de qualificação, mas também pela substituição de pessoas por maquinas. Também acho importante destacar que isso não so por deixar uma pessoa desempregada mas também faz com que á empresa economise dinheiro e tempo, sendo assim possa produzir mais.', 'Para finalizar acho importante dizer então que futuramente sem qualificação, o desemprego tenha uma taxa bem mais elevada que atualmente. Espero que as pessoas dê mais valor para os estudos, já que atualmente a taxa de jovens sem estudos é bem alta.']","[120, 120, 120, 120, 0]"
637,35,"['A Qualificação e o futuro do emprego estão cada vez mais preocupantes e eles são importantes para que nosso país saia dessa crise de desemprego, Cerca de 12 milhões de pessoas atualmente estão desempregadas, por isso que o futuro é tão preocupante para alguns.', 'Por tanto é importante ressaltar que uma qualificação em alguma área e o ensino medio completo é essencial para que a pessoa consiga um emprego, muitas vezes as empresas deixam de contratar o funcionário por conta de seu currículo não ter nenhuma qualificação.', 'Atualmente a tecnologia é uma das ferramentas mais usadas, hoje em dia conseguimos fazer praticamente tudo com ela, porém o excesso dela pode ocasionar muitos problemas, um deles é a falta de emprego por conta de ser algo mais robotico e agil.', 'Infelizmente em outros países esse método já foi adotado nos mercados e industrias, substituindo o funcionário por algo mais moderno que para o empregador daria menos gastos, esse avanço da tecnologia ainda está em andamento em nosso país.', 'Portanto, podemos concluir que uma qualificação é muito importante nos dias atuais, e a questão do emprego, deveriam criar mais empregos para suportar o numero de população de desempregados e não substituir los por maquinas ']","[80, 80, 80, 80, 80]"
637,35,"['A Qualificação e o futuro do emprego estão cada vez mais preocupantes e eles são importantes para que nosso país saia dessa crise de desemprego, Cerca de 12 milhões de pessoas atualmente estão desempregadas, por isso que o futuro é tão preocupante para alguns.', 'Por tanto é importante ressaltar que uma qualificação em alguma área e o ensino medio completo é essencial para que a pessoa consiga um emprego, muitas vezes as empresas deixam de contratar o funcionário por conta de seu currículo não ter nenhuma qualificação.', 'Atualmente a tecnologia é uma das ferramentas mais usadas, hoje em dia conseguimos fazer praticamente tudo com ela, porém o excesso dela pode ocasionar muitos problemas, um deles é a falta de emprego por conta de ser algo mais robotico e agil.', 'Infelizmente em outros países esse método já foi adotado nos mercados e industrias, substituindo o funcionário por algo mais moderno que para o empregador daria menos gastos, esse avanço da tecnologia ainda está em andamento em nosso país.', 'Portanto, podemos concluir que uma qualificação é muito importante nos dias atuais, e a questão do emprego, deveriam criar mais empregos para suportar o numero de população de desempregados e não substituir los por maquinas ']","[120, 120, 120, 160, 80]"
637,35,"['A Qualificação e o futuro do emprego estão cada vez mais preocupantes e eles são importantes para que nosso país saia dessa crise de desemprego, Cerca de 12 milhões de pessoas atualmente estão desempregadas, por isso que o futuro é tão preocupante para alguns.', 'Por tanto é importante ressaltar que uma qualificação em alguma área e o ensino medio completo é essencial para que a pessoa consiga um emprego, muitas vezes as empresas deixam de contratar o funcionário por conta de seu currículo não ter nenhuma qualificação.', 'Atualmente a tecnologia é uma das ferramentas mais usadas, hoje em dia conseguimos fazer praticamente tudo com ela, porém o excesso dela pode ocasionar muitos problemas, um deles é a falta de emprego por conta de ser algo mais robotico e agil.', 'Infelizmente em outros países esse método já foi adotado nos mercados e industrias, substituindo o funcionário por algo mais moderno que para o empregador daria menos gastos, esse avanço da tecnologia ainda está em andamento em nosso país.', 'Portanto, podemos concluir que uma qualificação é muito importante nos dias atuais, e a questão do emprego, deveriam criar mais empregos para suportar o numero de população de desempregados e não substituir los por maquinas ']","[120, 120, 80, 120, 40]"
638,35,"['No decorrer dos séculos XVIII e XX, o mundo passou por três revoluções industriais, e atualmente, no século XXI, a quarta revolução industrial já acontece. As inovações tecnológicas proporcionadas por esse fenômeno impactam diversos setores como, saúde e agricultura, e a tendência é o mercado de trabalho aderir às novas tecnologias que estão sendo desenvolvidas. Entretanto, se os trabalhadores não acompanharem as modernizações, as oportunidades de emprego poderão se tornar escassas.', 'Segundo dados do Instituto Brasileiro de Geografia e Estatística (IBGE), é importante destacar que o Brasil possuía uma taxa de desemprego de 11,2% no final de 2019, aproximadamente 12 milhões de pessoas. Contudo, existem setores com muita disponibilidade de vagas, como os de tecnologia, os quais exigem uma qualificação do candidato, sendo esse requisito, um fator desclassificatório para muitas pessoas que não possuem uma formação superior.', 'Com o desenvolvimento da Inteligência Artificial (IA), muitas tarefas padronizadas que eram realizadas por serem humanos foram e estão sendo substituídas pelas máquinas inteligentes. Em oposição a isso, vários empregos surgiram, como e-commerce, marketing online e e-business, porém esses serviços não conseguem abranger a demanda de indivíduos descapacitados, pois as premissas principais desses ramos são a criatividade e capacitação para o uso da tecnologia. Sendo assim, as pessoas excluídas acabam recorrendo aos subempregos ou não conseguem trabalhar.', 'Portanto, é primordial que o Estado faça adesão de medidas para amenizar a realidade atual. A fim de que os jovens possam ter conhecimento das transformações tecnológicas, é necessário que as escolas realizem trabalhos, palestras e projetos de vida relacionados às profissões atuais. Em adição, a presença do Ministério da Educação e Cultura (MEC) é importante, para a implantação de disciplinas obrigatórias no componente curricular das escolas, como informática ou robótica, para que a juventude possa se integrar mais facilmente no mercado tecnológico. Já para a população adulta, o Governo deve garantir a existência de cursos gratuitos para a sociedade. Com essas ações, os trabalhadores poderão acompanhar as inovações da era e conquistar uma vaga de emprego.']","[160, 160, 160, 160, 120]"
638,35,"['No decorrer dos séculos XVIII e XX, o mundo passou por três revoluções industriais, e atualmente, no século XXI, a quarta revolução industrial já acontece. As inovações tecnológicas proporcionadas por esse fenômeno impactam diversos setores como, saúde e agricultura, e a tendência é o mercado de trabalho aderir às novas tecnologias que estão sendo desenvolvidas. Entretanto, se os trabalhadores não acompanharem as modernizações, as oportunidades de emprego poderão se tornar escassas.', 'Segundo dados do Instituto Brasileiro de Geografia e Estatística (IBGE), é importante destacar que o Brasil possuía uma taxa de desemprego de 11,2% no final de 2019, aproximadamente 12 milhões de pessoas. Contudo, existem setores com muita disponibilidade de vagas, como os de tecnologia, os quais exigem uma qualificação do candidato, sendo esse requisito, um fator desclassificatório para muitas pessoas que não possuem uma formação superior.', 'Com o desenvolvimento da Inteligência Artificial (IA), muitas tarefas padronizadas que eram realizadas por serem humanos foram e estão sendo substituídas pelas máquinas inteligentes. Em oposição a isso, vários empregos surgiram, como e-commerce, marketing online e e-business, porém esses serviços não conseguem abranger a demanda de indivíduos descapacitados, pois as premissas principais desses ramos são a criatividade e capacitação para o uso da tecnologia. Sendo assim, as pessoas excluídas acabam recorrendo aos subempregos ou não conseguem trabalhar.', 'Portanto, é primordial que o Estado faça adesão de medidas para amenizar a realidade atual. A fim de que os jovens possam ter conhecimento das transformações tecnológicas, é necessário que as escolas realizem trabalhos, palestras e projetos de vida relacionados às profissões atuais. Em adição, a presença do Ministério da Educação e Cultura (MEC) é importante, para a implantação de disciplinas obrigatórias no componente curricular das escolas, como informática ou robótica, para que a juventude possa se integrar mais facilmente no mercado tecnológico. Já para a população adulta, o Governo deve garantir a existência de cursos gratuitos para a sociedade. Com essas ações, os trabalhadores poderão acompanhar as inovações da era e conquistar uma vaga de emprego.']","[200, 200, 200, 160, 160]"
